dataset_version,queId,difficulty,qtype,problem,knowledge_point_routes
2023-07-07,6c0af911bf3441ceb0aa84e3591c07ce,1,short_answer,"A carpenter makes $$15$$ wooden chairs on the first day. On the second day, he makes $$3$$ chairs more than the first day. On the third day, he makes $$3$$ chairs more than the second day. If the carpenter follows this pattern of making chairs, find the total number of chairs he can make in $$5$$ days.                          Ans:~\uline{~~~~~~~~~~}~[4] ",['Overseas Competition->Knowledge Point->Word Problem Modules->Practical Application of Arithmetic Progression']
2023-07-07,5279176e8bb34e36a3a0b92d193ca529,1,short_answer,"From $$1$$ to $$415$$, the digit $$2$$ appears~\uline{~~~~~~~~~~}~times. ",['Overseas Competition->Knowledge Point->Word Problem Modules->Page Number Problem']
2023-07-07,82fb8614fc1f452fa0c62237c0880ab5,1,short_answer,What percentage is $15\text{p}$~out of £$3.00$? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Fractions and Percentages->Percentages Word Problems']
2023-07-07,c6a998a4a44742708de70bf568712c7e,2,short_answer,Compute $$11 111 111 \times 99 999 999$$. ,"['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Calculation of Multi-digit Numbers', 'Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Distributive Law of Whole Numbers']"
2023-07-07,72920f692e1f4bc5a9ad132468b2ba55,1,short_answer,"There are $$15$$ colours of pencils, $$20$$ colours of rulers and $$10$$ colours of pens in the stationery shop. If you can choose any two items (one colour from each item), in how many different ways can you choose them? ","['Overseas Competition->Knowledge Point->Counting Modules->Permutations and Combinations->Combinations', 'Overseas Competition->Knowledge Point->Counting Modules->Law of Addition and Multiplication->Questions Involving Law of Addition and Multiplication']"
2023-07-07,967ece94a30248298d61d641cb4adf93,0,short_answer,Convert $\frac{12}{25}$ to a percent. ,['Overseas Competition->Knowledge Point->Calculation Modules->Percentage Calculation']
2023-07-07,3794af6cfad9436889422b80da641626,1,short_answer,"Benny has $$4$$ blue marbles, $$3$$ yellow marbles and $$1$$ red one in his pocket.  How many marbles must be taken out from his pocket before he gets $$3$$ marbles of the same colour unquestionably? ","['Overseas Competition->Knowledge Point->Counting Modules->Permutations and Combinations->Combinations', 'Overseas Competition->Knowledge Point->Combinatorics->Pigeonhole Principle->Worst Case in Pigeonhole Principle Problems']"
2023-07-07,5c2114692687459380bfd372aebfde19,1,short_answer,There were between $100$ and $190$ children at a party.  At the party all the children were put into groups of $$4$$ to play a game. Three children had to sit out.  For another game they were put into groups of $$13$$. One child had to sit out.  How many children were at the party? ,['Overseas Competition->Knowledge Point->Number Theory Modules->Remainder Problems->Chinese Remainder Theorem->Step-by-step Calculation']
2023-07-07,c24b40236ebf4569ab4996b428c1ea27,1,short_answer,"Allison bought a book for $$$8.15$$, a T-shirt for $$$24.55$$ and a pen for $85$¢. How much did he spend altogether? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Applying Addition and Subtraction']
2023-07-07,88717234762b4482bb4b328d802d0085,0,short_answer,Find the value of $$98-87+76-65+54-43+32-21+10$$. ,['Overseas Competition->Knowledge Point->Calculation Modules']
2023-07-07,b712f3023cd74d2a97af516420fec795,1,short_answer,Work out $312 \div 6$. ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Multiplication and Division->Division of Whole Numbers->Division out of the Multiplication Table']
2023-07-07,8033f9bd063140b6985e12301e7828e5,1,short_answer,The sum of Mary and her son\textquotesingle s age is $45$. What is the sum of their ages in $5$ years\textquotesingle{} time? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Age Problems']
2023-07-07,626a9662882f4dc4a1ba95cb02ab64da,1,short_answer,Solve $y-3=-10$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Basic Concepts of Equation->Linear Equations with one Variable->Equations with Whole Number Coefficient']
2023-07-07,67ecb5e143af40a489aca335acd8434a,1,short_answer,"If I buy $7$ pencil sharpeners costing $14\rm p$ each and pay with £$1$, what change do I receive? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Word Problems in Economics->Money Calculation']
2023-07-07,2d4bb268d17840b4a2af67c13b75b9e7,1,short_answer,"Sebastian is $24$ years younger than Garrett. In $10$ years\textquotesingle{} time, Garrett will be thrice as old as Sebastian. How old is Garrett now? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Age Problems->Differences and Multiples in Age Problems']
2023-07-07,28b3283e4adb46b1981d2f77bbce5dc3,3,short_answer,"In a school hall, there were $$65$$ fewer boys than girls. After~$\tfrac{2}{5}$~of the boys and~$\tfrac{3}{7}$~of the girls left the hall for recess, there were equal number of boys and girls that remained in the hall. Find the total number of students that remained in the hall in the end. ",['Overseas Competition->Knowledge Point->Number Theory Modules->Prime Factorization->Applying Prime Factorization->Equalizing products by Grouping']
2023-07-07,34bf57dff6004159b9678570286b3a45,1,short_answer,The sales tax in the town where Sue lives is $$6 \%$$. Sue paid $$ $90$$ in sales tax on a new sofa. What was the price of the sofa? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Fractions and Percentages->Percentages Word Problems']
2023-07-07,2f2d4651795c439599a60c5b9bd40011,1,short_answer,Harry is planning a holiday for $4$ people for $7$ days.  Here are the costs for the holiday for each person.  Travel~ ~ ~ ~ ~ ~ ~ ~ ~ ~ £$150$  Hotel~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~£$50$ for each day  Spending money~ ~£$250$  Work out the total cost of the holiday for $4$ people for $7$ days. ,"['Overseas Competition->Knowledge Point->Word Problem Modules->Questions Involving Sum, Difference and Multiples->Problems of Sum and Multiple->Sum and Multiple of Multiple Variables']"
2023-07-07,21c0c469254846459707b10aa5368b1e,1,short_answer,"Lily earns $$1,354$$ dollars in March and $$1,672$$ dollars in April. How much money does Lily earn in two months? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Applying Addition and Subtraction->Simple Addition and Subtraction']
2023-07-07,c28d501a4f3c490c9058face33142635,1,short_answer,"Find the $20\text{th}$ term in the sequence: $$2$$, $$5$$, $$8$$, $$11$$$$\cdots $$ ",['Overseas Competition->Knowledge Point->Calculation Modules->Sequences and Number Tables']
2023-07-07,d103fb7881a84891a1e2f0db57a5cdff,1,short_answer,"How many ways can one arrange $4$ math books, $3$ chemistry books, $2$ physics books, and 1 biology book on a bookshelf so that all the math books are together, all the chemistry books are together, and all the physics books are together? ",['Overseas Competition->Knowledge Point->Counting Modules']
2023-07-07,2d130e3c0e3945b685446c7cfb272294,0,short_answer,"How many ways are there to rearrange the letters in the word \textquotesingle ORANGES\textquotesingle{} if the three vowels (A, E and O) must NOT all be together? ",['Overseas Competition->Knowledge Point->Counting Modules']
2023-07-07,9ad4425b3ae341e383eaf5a81b5fea27,1,short_answer,A fruiterer had $1400$ fruits.  There were $150$ more apples than oranges.  There were $50$ more bananas than oranges.  How many oranges were there? ,"['Overseas Competition->Knowledge Point->Word Problem Modules->Questions Involving Sum, Difference and Multiples->Problems Involving Sum and Difference']"
2023-07-07,00cb26f4bf1b4dea92d43d8871529e21,1,short_answer,Write as a number : seventy million seventeen thousand and seven.  Answer~\uline{~~~~~~~~~~}~ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Read and Write numbers']
2023-07-07,4e7d8e9e8c70434db387985ffc3ced9d,1,short_answer,The height of Mount Everest is about $8850$ metres. What is the height of Mount Everest in kilometres? ,['Overseas Competition->Knowledge Point->Calculation Modules']
2023-07-07,a2e75549c690497cad6e854a67bb9ca0,1,short_answer,"Eugene, Melvin and David had a total of $260$ stickers. First, Eugene gave Melvin twice as many stickers as Melvin had. Then, Melvin gave David as many stickers as David had. Finally, David gave Eugene as many stickers as Eugene had left. In the end, the ratio of Eugene\textquotesingle s to Melvin\textquotesingle s to David\textquotesingle s stickers was $46:12:7$. How many stickers did Eugene have at first? ",['Overseas Competition->Knowledge Point->Counting Modules->Inclusion-Exclusion Principle']
2023-07-07,ef906b4f53fd45d79377d690c9653778,1,short_answer,"A math problem database has three different categories of problems with $30$, $40$, and $45$ questions in each category. For any test, one problem from each of the three categories is selected. How many ways can the three problems be selected? ","['Overseas Competition->Knowledge Point->Counting Modules->Permutations and Combinations->Combinations', 'Overseas Competition->Knowledge Point->Counting Modules->Law of Addition and Multiplication->Principle of Multiplication']"
2023-07-07,b00136397bfb4af8943135704801f794,2,short_answer,"Given that $$a$$, $$b$$ and $$c$$ are prime numbers and $$31+a= 26+b = 20+c$$. Find the value of $$a\times b\times c$$. ",['Overseas Competition->Knowledge Point->Number Theory Modules->Prime and Composite Numbers->Applying Special Prime Numbers']
2023-07-07,89c2e46a330f4c809acc4ee66605274d,1,short_answer,How many isosceles triangles with all integers length of sides are possible such that the perimeter of the triangle is $$12$$? (Equilaterals triangles are also isosceles triangles) ,"['Overseas Competition->Knowledge Point->Counting Modules->Questions Involving Enumeration->Splitting Whole Numbers', 'Overseas Competition->Knowledge Point->Counting Modules->Permutations and Combinations->Combinations', 'Overseas Competition->Knowledge Point->Geometry Modules->Objects with Straight Sides->Geometric Theorem']"
2023-07-07,7904921931804014a07b69845bab7b59,2,short_answer,"There are two piles of matches, $35$ matches in pile A and $24$ matches in pile B. Eddie and Wei\textquotesingle er take turns to take matches from one of the piles. The number of matches they can take is unlimited, but they can\textquotesingle t end their turn without taking a match. Whoever takes the last match wins the game. Who has the winning strategy if Eddie goes first? What is the winning strategy? ",['Overseas Competition->Knowledge Point->Calculation Modules->Operations with New Definition']
2023-07-07,7ba8140ad05947758fcf5701002a8435,1,short_answer,$$525+75=$$~\uline{~~~~~~~~~~}~ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Addition and Subtraction ->Addition of Whole Numbers->Addition in Vertical Form']
2023-07-07,0c03095444bb44a4b57d684dd17a77c7,3,short_answer,"There are $6$ people sitting around an eight-seater circular table. How many different orders are there for them to sit? (If we can get the same order after rotating the table, then we regard the two orders as the same one.) ",['Overseas Competition->Knowledge Point->Counting Modules->Permutations and Combinations']
2023-07-07,9613eedf0f0948dcb5413f496404e450,3,short_answer,"There was an equal number of boys and girls in a class at first. Halfway through a lesson, another $$12$$ boys came into the class and $$8$$ girls left the class. In the end, there were twice as many boys as girls in the class. How many students were there in the class at first? ",['Overseas Competition->Knowledge Point->Word Problem Modules']
2023-07-07,bff8b9eeb1c245eb8fd44124619a0ff8,0,short_answer,Find the sum of the whole numbers from $$31$$ to $$41$$:  $$31+32+33+ \cdots +40+41$$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Sequences and Number Tables->Arithmetic Sequences']
2023-07-07,912de4f90ddb4216bf505fc2ea36050f,1,short_answer,Calculate:  $$80-78+76-74+72-70+68-66+64-62+60-58+56=$$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers']
2023-07-07,df1629274fe246d5b09f00b408d237a3,1,short_answer,"At Think Olympics, Jack completes an $$800$$m race. He runs the first $$280$$ m at a speed of $$7$$ m per second, the middle $$400$$ m at a speed of $$5$$ m per second, and in the sprint stage, Jack runs at a speed of $$8$$ m per second. Find the time Jack spends on the entire race (in seconds). ","['Overseas Competition->Knowledge Point->Word Problem Modules', 'Overseas Competition->Knowledge Point->Distance Word Problems->Distance Word Problems on Straight Road']"
2023-07-07,acbee96ed2cb4a61be352fee44d29870,1,short_answer,Multiply $$21$$ by$\dfrac{2}{7}$. ,['Overseas Competition->Knowledge Point->Calculation Modules->Fractions->Operations of Fractions->Multiplication of Fractions']
2023-07-07,fb64702818de4244b242b01464507459,1,short_answer,How many different three-digit numbers can be formed using the numbers $$3$$、$$5$$、$$7$$? ,['Overseas Competition->Knowledge Point->Counting Modules->Questions Involving Enumeration->Dictionary Ordering']
